P308616,"Koh Gen Do","Oriental Plants Essence",4.4444,$89.00,https://www.sephora.com/product/oriental-plants-essence-P308616,https://www.sephora.com/productimages/sku/s1610021-main-grid.jpg,https://www.sephora.com/productimages/sku/s1610021-main-hero.jpg,https://www.sephora.com/productimages/sku/s1610021-main-Lhero.jpg,2018/03/14,1,1610021
P390373,Anthony,"High Performance Anti-Wrinkle Glycolic Peptide Serum",4.4286,$55.00,https://www.sephora.com/product/high-performance-anti-wrinkle-glycolic-peptide-serum-P390373,https://www.sephora.com/productimages/sku/s1649250-main-grid.jpg,https://www.sephora.com/productimages/sku/s1649250-main-hero.jpg,https://www.sephora.com/productimages/sku/s1649250-main-Lhero.jpg,2018/03/14,1,1649250
P427407,"The Ordinary","Salicylic Acid 2% Solution",4.3987,$5.30,https://www.sephora.com/product/salicylic-acid-2-solution-P427407,https://www.sephora.com/productimages/sku/s2031490-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031490-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031490-main-Lhero.jpg,2018/03/14,1,2031490
P427419,"The Ordinary","Hyaluronic Acid 2% + B5",4.3256,$6.80,https://www.sephora.com/product/hyaluronic-acid-2-b5-P427419,https://www.sephora.com/productimages/sku/s2031375-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031375-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031375-main-Lhero.jpg,2018/03/14,1,2031375
P213200,Guerlain,"Super Aqua-Serum",4.3182,$180.00,https://www.sephora.com/product/super-aqua-serum-P213200,https://www.sephora.com/productimages/sku/s1088046-main-grid.jpg,https://www.sephora.com/productimages/sku/s1088046-main-hero.jpg,https://www.sephora.com/productimages/sku/s1088046-main-Lhero.jpg,2018/03/14,1,1088046
P427411,"The Ordinary","Azelaic Acid Suspension 10%",4.3165,$7.90,https://www.sephora.com/product/azelaic-acid-suspension-10-P427411,https://www.sephora.com/productimages/sku/s2031458-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031458-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031458-main-Lhero.jpg,2018/03/14,1,2031458
P427417,"The Ordinary","Niacinamide 10% + Zinc 1%",4.3083,$5.90,https://www.sephora.com/product/niacinamide-10-zinc-1-P427417,https://www.sephora.com/productimages/sku/s2031391-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031391-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031391-main-Lhero.jpg,2018/03/14,1,2031391
P427409,"The Ordinary","Vitamin C Suspension 30% in Silicone",4.2917,$6.80,https://www.sephora.com/product/vitamin-c-suspension-30-in-silicone-P427409,https://www.sephora.com/productimages/sku/s2031474-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031474-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031474-main-Lhero.jpg,2018/03/14,1,2031474
P394357,"Skin Inc.","My Daily Dose Custom-Blended Serum Set",4.287,$84.00,https://www.sephora.com/product/my-daily-dose-custom-blended-serum-set-P394357,https://www.sephora.com/productimages/sku/s1976927-main-grid.jpg,https://www.sephora.com/productimages/sku/s1976927-main-hero.jpg,https://www.sephora.com/productimages/sku/s1976927-main-Lhero.jpg,2018/03/14,1,1976927
P382016,"VERSO SKINCARE","Super Facial Serum",4.2051,$120.00,https://www.sephora.com/product/super-facial-serum-P382016,https://www.sephora.com/productimages/sku/s1561091-main-grid.jpg,https://www.sephora.com/productimages/sku/s1561091-main-hero.jpg,https://www.sephora.com/productimages/sku/s1561091-main-Lhero.jpg,2018/03/14,1,1561091
P407101,"Kane NY","Serum Savant",4.1667,$250.00,https://www.sephora.com/product/serum-savant-P407101,https://www.sephora.com/productimages/sku/s1822154-main-grid.jpg,https://www.sephora.com/productimages/sku/s1822154-main-hero.jpg,https://www.sephora.com/productimages/sku/s1822154-main-Lhero.jpg,2018/03/14,1,1822154
P427412,"The Ordinary","Alpha Arbutin 2% + HA",4.1455,$8.90,https://www.sephora.com/product/alpha-arbutin-2-ha-P427412,https://www.sephora.com/productimages/sku/s2031441-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031441-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031441-main-Lhero.jpg,2018/03/14,1,2031441
P395725,"SUNDAY RILEY","Flora Hydroactive Cellular Face Oil",4.1429,$90.00,https://www.sephora.com/product/flora-hydroactive-cellular-face-oil-P395725,https://www.sephora.com/productimages/sku/s1706951-main-grid.jpg,https://www.sephora.com/productimages/sku/s1706951-main-hero.jpg,https://www.sephora.com/productimages/sku/s1706951-main-Lhero.jpg,2018/03/14,1,1706951
P407430,"Dr. Brandt Skincare","Power Dose Vitamin D",4.1429,$55.00,https://www.sephora.com/product/power-dose-vitamin-d-P407430,https://www.sephora.com/productimages/sku/s1809458-main-grid.jpg,https://www.sephora.com/productimages/sku/s1809458-main-hero.jpg,https://www.sephora.com/productimages/sku/s1809458-main-Lhero.jpg,2018/03/14,1,1809458
P427416,"The Ordinary","Caffeine Solution 5% + EGCG",4.1064,$6.70,https://www.sephora.com/product/caffeine-solution-5-egcg-P427416,https://www.sephora.com/productimages/sku/s2031409-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031409-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031409-main-Lhero.jpg,2018/03/14,1,2031409
P427414,"The Ordinary","Natural Moisturizing Factors + HA",4.0656,$5.80,https://www.sephora.com/product/natural-moisturizing-factors-ha-P427414,https://www.sephora.com/productimages/sku/s2031425-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031425-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031425-main-Lhero.jpg,2018/03/14,1,2031425
P399726,KENZOKI,"Belle de Jour White Lotus Serum",4.0,$105.00,https://www.sephora.com/product/belle-de-jour-white-lotus-serum-P399726,https://www.sephora.com/productimages/sku/s1758580-main-grid.jpg,https://www.sephora.com/productimages/sku/s1758580-main-hero.jpg,https://www.sephora.com/productimages/sku/s1758580-main-Lhero.jpg,2018/03/14,1,1758580
P402603,Algenist,"Catalyst Alguronic Acid Power Treatment",4.0,$145.00,https://www.sephora.com/product/catalyst-alguronic-acid-power-treatment-P402603,https://www.sephora.com/productimages/sku/s1768308-main-grid.jpg,https://www.sephora.com/productimages/sku/s1768308-main-hero.jpg,https://www.sephora.com/productimages/sku/s1768308-main-Lhero.jpg,2018/03/14,1,1768308
P393905,"Estée Lauder","Nutritious Vitality8™ Night Detox Concentrate",4.0,$82.00,https://www.sephora.com/product/nutritious-vitality8-night-detox-concentrate-P393905,https://www.sephora.com/productimages/sku/s1681725-main-grid.jpg,https://www.sephora.com/productimages/sku/s1681725-main-hero.jpg,https://www.sephora.com/productimages/sku/s1681725-main-Lhero.jpg,2018/03/14,1,1681725
P392950,"Estée Lauder","Nutritious Vitality8™ Radiant Dual-Phase Emulsion",4.0,$64.00,https://www.sephora.com/product/nutritious-vitality8-radiant-dual-phase-emulsion-P392950,https://www.sephora.com/productimages/sku/s1681717-main-grid.jpg,https://www.sephora.com/productimages/sku/s1681717-main-hero.jpg,https://www.sephora.com/productimages/sku/s1681717-main-Lhero.jpg,2018/03/14,1,1681717
P401701,"Dermarche Labs","FULLFILL™ Hyaluronic Acid Topical Wrinkle Filler",3.9286,$89.00,https://www.sephora.com/product/fullfill-hyaluronic-acid-topical-wrinkle-filler-P401701,https://www.sephora.com/productimages/sku/s1764794-main-grid.jpg,https://www.sephora.com/productimages/sku/s1764794-main-hero.jpg,https://www.sephora.com/productimages/sku/s1764794-main-Lhero.jpg,2018/03/14,1,1764794
P427410,"The Ordinary","Vitamin C Suspension 23% + HA Spheres 2%",3.9206,$5.80,https://www.sephora.com/product/vitamin-c-suspension-23-ha-spheres-2-P427410,https://www.sephora.com/productimages/sku/s2031466-main-grid.jpg,https://www.sephora.com/productimages/sku/s2031466-main-hero.jpg,https://www.sephora.com/productimages/sku/s2031466-main-Lhero.jpg,2018/03/14,1,2031466
P411389,"Youth To The People","Age Prevention Superfood Serum",3.8333,$62.00,https://www.sephora.com/product/kale-tri-peptide-37-vitamin-c-age-prevention-serum-P411389,https://www.sephora.com/productimages/sku/s1863596-main-grid.jpg,https://www.sephora.com/productimages/sku/s1863596-main-hero.jpg,https://www.sephora.com/productimages/sku/s1863596-main-Lhero.jpg,2018/03/14,1,1863596
P412304,"Perricone MD","Thio:Plex Intensive™ 2-Step Brightening System",3.8,$145.00,https://www.sephora.com/product/thio-plex-intensive-2-step-brightening-system-P412304,https://www.sephora.com/productimages/sku/s1869387-main-grid.jpg,https://www.sephora.com/productimages/sku/s1869387-main-hero.jpg,https://www.sephora.com/productimages/sku/s1869387-main-Lhero.jpg,2018/03/14,1,1869387
P377865,NARS,"Optimal Brightening Concentrate",3.75,$74.00,https://www.sephora.com/product/optimal-brightening-concentrate-P377865,https://www.sephora.com/productimages/sku/s1478338-main-grid.jpg,https://www.sephora.com/productimages/sku/s1478338-main-hero.jpg,https://www.sephora.com/productimages/sku/s1478338-main-Lhero.jpg,2018/03/14,1,1478338
P382125,Lancôme,"DreamTone Ultimate Dark Spot Corrector",3.5154,$99.00,https://www.sephora.com/product/dreamtone-ultimate-dark-spot-corrector-P382125,https://www.sephora.com/productimages/sku/s1562313-main-grid.jpg,https://www.sephora.com/productimages/sku/s1562313-main-hero.jpg,https://www.sephora.com/productimages/sku/s1562313-main-Lhero.jpg,2018/03/14,1,1562313
P418314,"Perricone MD","H2 Elemental Energy Advanced Renewal Infusion Serum",0.0,$199.00,https://www.sephora.com/product/h2-elemental-energy-advanced-renewal-infusion-serum-P418314,https://www.sephora.com/productimages/sku/s1942580-main-grid.jpg,https://www.sephora.com/productimages/sku/s1942580-main-hero.jpg,https://www.sephora.com/productimages/sku/s1942580-main-Lhero.jpg,2018/03/14,1,1942580
P421259,Guerlain,"Orchidée Impériale The Gel Cream",0.0,$335.00,https://www.sephora.com/product/orchidee-imperiale-gel-cream-P421259,https://www.sephora.com/productimages/sku/s1975762-main-grid.jpg,https://www.sephora.com/productimages/sku/s1975762-main-hero.jpg,https://www.sephora.com/productimages/sku/s1975762-main-Lhero.jpg,2018/03/14,1,1975762
P427512,"Estée Lauder","Perfectionist Pro Instant Wrinkle Filler Tri-Polymer Blend",0.0,$54.00,https://www.sephora.com/product/perfectionist-pro-instant-wrinkle-filler-tri-polymer-blend-P427512,https://www.sephora.com/productimages/sku/s2032050-main-grid.jpg,https://www.sephora.com/productimages/sku/s2032050-main-hero.jpg,https://www.sephora.com/productimages/sku/s2032050-main-Lhero.jpg,2018/03/14,1,2032050
